ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
40284_19,noChange,FALSE,6.29117059630664,101.95339345905,47NRG,treelosswet,3,38,52,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.4222222222222222
40284_20,Plantation clearing,FALSE,6.26765208752743,101.990367870533,47NRG,treelosswet,3,27,4,0,0,74,0,0,0,0,0.9487179487179487,1.0,NA,NA,0.9487179487179487,1.0,1.0,0.9619047619047619
41318_1,noChange,TRUE,6.45867571299236,31.4615204017486,36NUN,waternew,2,80,4,6,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.9333333333333333,0.8888888888888888
41318_2,Variable water,FALSE,6.45461623447312,31.4647872393908,36NUN,waternew,2,115,0,0,4,0,5,0,0,0,NA,0.5555555555555556,1.0,NA,1.0,0.5555555555555556,0.9596774193548387,0.967741935483871
41318_3,noChange,FALSE,6.46872151138977,31.4642022607448,36NUN,waternew,4,121,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
41318_4,Fire,FALSE,6.40568120424758,31.4307644834059,36NUN,waternew,3,119,0,0,0,0,0,0,5,0,1.0,NA,NA,1.0,1.0,1.0,0.9596774193548387,1.0
41318_5,noChange,FALSE,6.46814274562332,31.452270256528,36NUN,waternew,3,86,18,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8269230769230769
41318_6,Fire,FALSE,6.4699525342141,31.4232442062434,36NUN,waternew,2,45,0,0,0,0,8,0,0,71,NA,NA,1.0,NA,1.0,NA,0.9354838709677419,1.0
41318_7,Variable water,TRUE,6.41524208163518,31.4524305629828,36NUN,waternew,1,63,0,0,10,0,0,2,0,42,NA,0.0,1.0,0.9545454545454546,1.0,0.7777777777777778,0.9829059829059829,0.8974358974358975
41318_8,Lost water,TRUE,6.43835204021737,31.4691754746739,36NUN,waternew,3,105,0,0,23,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8203125
41318_9,Variable water,FALSE,6.47868383134449,31.4394905443384,36NUN,waternew,1,74,0,0,0,7,0,0,0,0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0
41318_10,Variable water,TRUE,6.43027710401965,31.4906247794147,36NUN,waternew,1,9,0,1,0,0,0,0,0,117,NA,NA,0.9915254237288136,NA,0.9915254237288136,NA,0.9921259842519685,0.9921259842519685
41318_11,Fire,FALSE,6.42205527311335,31.4627154794726,36NUN,waternew,3,99,0,0,7,0,0,9,2,0,1.0,0.0,NA,0.18181818181818182,1.0,0.1111111111111111,0.905982905982906,0.8632478632478633
