ID,Block,subID,blockStratum,substratum,zone,x,y,centx,centy,long,lat,MGRS
171471_9,171471,9,builtnewalert,3,43,643652.1703,2425751.035,643665,2425755,76.39104284,21.93022232,43QFE
171471_10,171471,10,builtnewalert,1,43,641352.9457,2419709.469,641355,2419695,76.36815841,21.87567558,43QFE
171471_11,171471,11,builtnewalert,2,43,643858.9086,2422756.768,643845,2422755,76.3925218,21.90311163,43QFE
171471_12,171471,12,builtnewalert,1,43,643779.0091,2420088.148,643785,2420085,76.39170701,21.87900108,43QFE
171471_13,171471,13,builtnewalert,4,43,640586.2011,2422138.41,640575,2422125,76.36081874,21.89768618,43QFE
171471_14,171471,14,builtnewalert,1,43,638919.2603,2421201.762,638925,2421195,76.34477071,21.88941751,43QFE
171471_15,171471,15,builtnewalert,2,43,645133.9333,2421371.1,645135,2421375,76.40488491,21.89054141,43QFE
171471_16,171471,16,builtnewalert,3,43,647068.7774,2425029.776,647055,2425035,76.42379433,21.92343843,43QFE
171471_17,171471,17,builtnewalert,3,43,641948.0514,2425297.975,641955,2425305,76.37445031,21.92629714,43QFE
171471_18,171471,18,builtnewalert,2,43,642252.1024,2422951.691,642255,2422965,76.37715111,21.90513787,43QFE
171471_19,171471,19,builtnewalert,3,43,647447.6048,2419245.635,647445,2419245,76.42704874,21.87111121,43QFE
171471_20,171471,20,builtnewalert,1,43,639929.2138,2420515.051,639915,2420505,76.35429286,21.88310679,43QFE
197293_1,197293,1,waternew,2,44,305802.9718,2664261.586,305805,2664255,79.08979413,24.07864732,44QKM
197293_2,197293,2,waternew,3,44,299344.4625,2661546.019,299355,2661555,79.02675035,24.05346946,44QKM
197293_3,197293,3,waternew,4,44,302000.4614,2662383.551,301995,2662395,79.05258728,24.06138458,44QKM
197293_4,197293,4,waternew,1,44,303354.3343,2660521.498,303345,2660535,79.06611048,24.04476262,44QKM
197293_5,197293,5,waternew,2,44,305615.0269,2664404.68,305625,2664405,79.08800423,24.07997927,44QKM
197293_6,197293,6,waternew,3,44,299733.0024,2659695.836,299745,2659695,79.03084019,24.03672886,44QKM
197293_7,197293,7,waternew,1,44,302172.4796,2660521.482,302175,2660535,79.05460996,24.04461689,44QKM
197293_8,197293,8,waternew,4,44,301464.7231,2665695.308,301455,2665695,79.04682736,24.09110577,44QKM
197293_9,197293,9,waternew,3,44,301234.7434,2666085.095,301245,2666085,79.044709,24.09459986,44QKM
197293_10,197293,10,waternew,3,44,302460.8251,2665640.361,302475,2665635,79.05686519,24.090692,44QKM
197293_11,197293,11,waternew,1,44,302119.9074,2661931.705,302115,2661945,79.05382825,24.05733745,44QKM
197293_12,197293,12,waternew,3,44,301270.0663,2668573.856,301275,2668575,79.04466258,24.11708057,44QKM
197293_13,197293,13,waternew,1,44,304326.1376,2660246.991,304335,2660235,79.07588213,24.04217713,44QKM
197293_14,197293,14,waternew,1,44,305007.3482,2661507.023,304995,2661495,79.08220056,24.05363274,44QKM
197293_15,197293,15,waternew,3,44,300249.1991,2658953.634,300255,2658945,79.03595581,24.03002307,44QKM
197293_16,197293,16,waternew,1,44,305349.1268,2661226.724,305355,2661225,79.08577563,24.05123972,44QKM
197293_17,197293,17,waternew,2,44,305539.2003,2664688.912,305535,2664675,79.08708314,24.08240553,44QKM
209941_1,209941,1,other,3,38,457924.2981,2786470.385,457935,2786475,44.58248721,25.19382287,38RMN
209941_2,209941,2,other,3,38,457900.3262,2786006.039,457905,2785995,44.58220424,25.18948733,38RMN
209941_3,209941,3,other,4,38,465635.5477,2782340.095,465645,2782335,44.659115,25.15663188,38RMN
209941_4,209941,4,other,2,38,461274.3601,2781170.988,461265,2781165,44.61568859,25.14595954,38RMN
209941_5,209941,5,other,2,38,456206.3564,2780727.427,456195,2780715,44.56540178,25.1417567,38RMN
209941_6,209941,6,other,4,38,461627.1634,2783801.738,461625,2783805,44.61918628,25.16980981,38RMN
209941_7,209941,7,other,2,38,457983.0809,2786514.608,457995,2786505,44.5830818,25.19409547,38RMN
209941_8,209941,8,other,3,38,463458.4092,2778420.138,463455,2778435,44.63748923,25.12136037,38RMN
209941_9,209941,9,other,2,38,460810.2517,2781134.369,460815,2781135,44.61122483,25.14567697,38RMN
209941_10,209941,10,other,2,38,458541.625,2777854.516,458535,2777865,44.5887031,25.11608549,38RMN
209941_11,209941,11,other,2,38,461191.1426,2781425.908,461205,2781435,44.61508566,25.14839629,38RMN
209941_12,209941,12,other,2,38,461383.232,2781001.258,461385,2781015,44.61688338,25.14460802,38RMN
209941_13,209941,13,other,3,38,460883.0937,2787129.79,460875,2787135,44.61164849,25.19986257,38RMN
209941_14,209941,14,other,2,38,458253.8579,2777824.256,458265,2777835,44.5860259,25.11580711,38RMN
209941_15,209941,15,other,3,38,465915.2145,2782280.852,465915,2782275,44.66179551,25.15609618,38RMN
209941_16,209941,16,other,3,38,463437.6664,2778086.972,463425,2778075,44.63720124,25.11810857,38RMN
254365_1,254365,1,cropnew,3,36,292911.045,3174161.661,292905,3174165,30.88056239,28.67813264,36RTS
254365_2,254365,2,cropnew,1,36,295384.3897,3168468.827,295395,3168465,30.90705296,28.62711295,36RTS
254365_3,254365,3,cropnew,2,36,296780.3759,3167903.756,296775,3167895,30.92126293,28.62218848,36RTS
254365_4,254365,4,cropnew,1,36,295950.8299,3173896.524,295965,3173895,30.91190991,28.67618373,36RTS
254365_5,254365,5,cropnew,2,36,294048.5856,3176222.565,294045,3176235,30.89184865,28.69698669,36RTS
254365_6,254365,6,cropnew,4,36,293141.0708,3176219.356,293145,3176205,30.88264688,28.69657228,36RTS
254365_7,254365,7,cropnew,2,36,293484.3579,3167972.823,293475,3167985,30.88751053,28.62247853,36RTS
254365_8,254365,8,cropnew,2,36,294014.2199,3176213.558,294015,3176205,30.89154716,28.6967113,36RTS
254365_9,254365,9,cropnew,3,36,302180.5108,3171818.677,302175,3171825,30.97578878,28.65847593,36RTS
254365_10,254365,10,cropnew,2,36,298019.2453,3170382.128,298005,3170385,30.93339735,28.64484202,36RTS
254365_11,254365,11,cropnew,3,36,302522.4796,3171895.092,302535,3171885,30.97946015,28.65907218,36RTS
254365_12,254365,12,cropnew,4,36,298672.4889,3170355.644,298665,3170355,30.94015148,28.64467423,36RTS
254365_13,254365,13,cropnew,1,36,293282.3032,3169094.366,293295,3169095,30.88546965,28.63246236,36RTS
254365_14,254365,14,cropnew,3,36,299134.354,3173361.299,299145,3173355,30.94453172,28.67181058,36RTS
254365_15,254365,15,cropnew,1,36,294864.3314,3173708.805,294855,3173715,30.90058884,28.67438442,36RTS
254365_16,254365,16,cropnew,1,36,296725.7057,3174975.907,296715,3174975,30.91938862,28.68604393,36RTS
254365_17,254365,17,cropnew,2,36,294345.2025,3176283.957,294345,3176295,30.8949069,28.69757571,36RTS
254365_18,254365,18,cropnew,1,36,294559.5107,3167716.784,294555,3167715,30.89859995,28.62021472,36RTS
254365_19,254365,19,cropnew,3,36,299304.4892,3171903.203,299295,3171915,30.9463193,28.65884422,36RTS
254365_20,254365,20,cropnew,3,36,301100.3486,3172862.261,301095,3172875,30.96456052,28.66778208,36RTS
259801_1,259801,1,treelosswet,2,49,704307.374,3208816.89,704295,3208815,113.0970569,28.991126,49RGN
259801_2,259801,2,treelosswet,1,49,701129.8595,3213901.853,701115,3213915,113.0653475,29.03763343,49RGN
259801_3,259801,3,treelosswet,2,49,706460.1561,3210165.931,706455,3210165,113.1194649,29.0029551,49RGN
259801_4,259801,4,treelosswet,3,49,701257.4306,3208215.917,701265,3208215,113.0658636,28.98619539,49RGN
259801_5,259801,5,treelosswet,2,49,702883.5434,3214079.773,702885,3214065,113.0835418,29.03870572,49RGN
259801_6,259801,6,treelosswet,2,49,703410.6135,3214413.018,703425,3214425,113.0891498,29.04186676,49RGN
259801_7,259801,7,treelosswet,3,49,700778.342,3211825.855,700785,3211815,113.0615839,29.01874335,49RGN
259801_8,259801,8,treelosswet,3,49,700638.2871,3211908.898,700635,3211905,113.0600607,29.01957878,49RGN
259801_9,259801,9,treelosswet,3,49,701593.2419,3214881.997,701595,3214875,113.0704471,29.04621675,49RGN
259801_10,259801,10,treelosswet,1,49,707310.4523,3214233.074,707325,3214245,113.1291463,29.03961431,49RGN
259801_11,259801,11,treelosswet,1,49,702204.4898,3212417.39,702195,3212415,113.0761617,29.02393248,49RGN
259801_12,259801,12,treelosswet,2,49,703836.1553,3208228.209,703845,3208215,113.0923312,28.98578599,49RGN
259801_13,259801,13,treelosswet,1,49,703743.3985,3208101.485,703755,3208095,113.0913862,28.98471796,49RGN
259801_14,259801,14,treelosswet,1,49,704480.734,3211560.716,704475,3211575,113.0994068,29.01599205,49RGN
259801_15,259801,15,treelosswet,1,49,705282.1639,3211971.207,705285,3211965,113.1077901,29.01937961,49RGN
259801_16,259801,16,treelosswet,4,49,708623.2138,3209416.462,708615,3209415,113.1414873,28.99583895,49RGN
259801_17,259801,17,treelosswet,3,49,702232.7422,3208920.017,702225,3208935,113.0758418,28.99253809,49RGN
259801_18,259801,18,treelosswet,4,49,705649.3897,3214056.439,705645,3214065,113.11187,29.03826311,49RGN
259801_19,259801,19,treelosswet,3,49,700530.4907,3207643.853,700545,3207645,113.0583753,28.98116723,49RGN
259801_20,259801,20,treelosswet,2,49,702480.4587,3213271.834,702495,3213285,113.0793978,29.03173222,49RGN
290917_1,290917,1,other,2,48,543335.3031,3481024.967,543345,3481035,105.4562541,31.46326265,48RWV
290917_2,290917,2,other,2,48,542002.0561,3483603.629,541995,3483615,105.4421536,31.48658999,48RWV
290917_3,290917,3,other,2,48,542817.6243,3483251.375,542805,3483255,105.4506661,31.48331224,48RWV
290917_4,290917,4,other,2,48,547056.0786,3483402.305,547065,3483405,105.4955226,31.48449983,48RWV
290917_5,290917,5,other,3,48,542772.0886,3480736.768,542775,3480735,105.4502414,31.4605772,48RWV
290917_6,290917,6,other,2,48,545538.5349,3483768.415,545535,3483765,105.4794311,31.48780917,48RWV
290917_7,290917,7,other,2,48,546159.5203,3480423.172,546165,3480435,105.4859089,31.45774011,48RWV
290917_8,290917,8,other,4,48,540152.9418,3479097.454,540165,3479085,105.4227028,31.44578397,48RWV
290917_9,290917,9,other,3,48,540904.7143,3479983.619,540915,3479985,105.4306329,31.45387778,48RWV
290917_10,290917,10,other,2,48,540755.7361,3479688.981,540765,3479685,105.4290418,31.45117638,48RWV
290917_11,290917,11,other,3,48,546469.8684,3480335.041,546465,3480345,105.4890622,31.45691609,48RWV
290917_12,290917,12,other,4,48,544692.7187,3481915.165,544695,3481905,105.4705032,31.47106061,48RWV
290917_13,290917,13,other,2,48,540844.8525,3479681.18,540855,3479685,105.4299891,31.4511732,48RWV
290917_14,290917,14,other,3,48,541545.68,3478814.627,541545,3478815,105.4372145,31.44329919,48RWV
290917_15,290917,15,other,3,48,546581.3635,3476422.238,546585,3476415,105.4901406,31.42145371,48RWV
290917_16,290917,16,other,3,48,539942.7809,3481489.669,539955,3481485,105.4205896,31.46744485,48RWV
315306_1,315306,1,gen,2,40,631471.8989,3726081.03,631485,3726075,58.41822593,33.66644245,40SFC
315306_2,315306,2,gen,2,40,630744.0924,3726025.63,630735,3726015,58.41012959,33.665994,40SFC
315306_3,315306,3,gen,3,40,635545.5306,3733725.807,635535,3733725,58.46306689,33.7349091,40SFC
315306_4,315306,4,gen,2,40,632666.5275,3727400.882,632655,3727395,58.43103954,33.6781989,40SFC
315306_5,315306,5,gen,2,40,630699.0598,3726678.187,630705,3726675,58.4099032,33.67194869,40SFC
315306_6,315306,6,gen,3,40,635501.8774,3733713.886,635505,3733725,58.46274313,33.73491294,40SFC
315306_7,315306,7,gen,4,40,639061.1588,3730362.43,639075,3730365,58.50074164,33.70415594,40SFC
315306_8,315306,8,gen,2,40,635636.0575,3730912.326,635625,3730905,58.46360646,33.70947141,40SFC
315306_9,315306,9,gen,4,40,638762.2612,3731166.098,638775,3731175,58.49763213,33.71149839,40SFC
315306_10,315306,10,gen,2,40,637458.7848,3732594.072,637455,3732585,58.48360985,33.72438325,40SFC
315306_11,315306,11,gen,2,40,634561.4551,3730264.918,634575,3730275,58.45218289,33.70392478,40SFC
315306_12,315306,12,gen,3,40,635465.6594,3733711.77,635475,3733725,58.46241938,33.73491677,40SFC
315306_13,315306,13,gen,2,40,635498.657,3733169.907,635505,3733155,58.46265591,33.72977361,40SFC
315306_14,315306,14,gen,3,40,630937.2029,3727854.122,630945,3727845,58.41266391,33.68246861,40SFC
349802_1,349802,1,builtnewalert,1,50,472914.6982,4080506.172,472905,4080495,116.6959971,36.87000599,50SMF
349802_2,349802,2,builtnewalert,2,50,464482.6204,4077011.018,464475,4077015,116.601578,36.83835621,50SMF
349802_3,349802,3,builtnewalert,1,50,468368.2408,4080029.509,468375,4080015,116.6451918,36.86553819,50SMF
349802_4,349802,4,builtnewalert,3,50,472488.0396,4075067.459,472485,4075065,116.6914815,36.82104493,50SMF
349802_5,349802,5,builtnewalert,2,50,469069.2685,4080264.939,469065,4080255,116.6529231,36.86772451,50SMF
349802_6,349802,6,builtnewalert,2,50,471073.9101,4081235.475,471075,4081245,116.6754363,36.87671256,50SMF
349802_7,349802,7,builtnewalert,3,50,472950.2899,4078968.977,472965,4078965,116.6967247,36.85621551,50SMF
349802_8,349802,8,builtnewalert,3,50,470556.813,4074525.942,470565,4074525,116.6699742,36.81611927,50SMF
349802_9,349802,9,builtnewalert,4,50,471396.5006,4078017.217,471405,4078005,116.6792613,36.84751564,50SMF
349802_10,349802,10,builtnewalert,1,50,471698.4719,4082426.968,471705,4082415,116.6824617,36.88727859,50SMF
349802_11,349802,11,builtnewalert,4,50,466881.1334,4079659.191,466875,4079655,116.628379,36.86224156,50SMF
349802_12,349802,12,builtnewalert,2,50,464874.5416,4078771.785,464865,4078785,116.60587,36.85432636,50SMF
349802_13,349802,13,builtnewalert,1,50,470480.0925,4077411.767,470475,4077405,116.6688533,36.84207833,50SMF
349802_14,349802,14,builtnewalert,2,50,468666.2339,4076948.699,468675,4076955,116.6486837,36.83796386,50SMF
349802_15,349802,15,builtnewalert,3,50,467366.3864,4077558.648,467355,4077555,116.6338542,36.84332789,50SMF
349802_16,349802,16,builtnewalert,2,50,468340.3804,4075365.729,468345,4075365,116.645049,36.82361979,50SMF
349802_17,349802,17,builtnewalert,1,50,466989.9005,4082394.749,466995,4082385,116.6296064,36.88685516,50SMF
349802_18,349802,18,builtnewalert,3,50,467323.7423,4076998.501,467325,4076985,116.6335422,36.83818859,50SMF
349802_19,349802,19,builtnewalert,1,50,469107.2348,4076192.521,469095,4076205,116.6534245,36.8312168,50SMF
349802_20,349802,20,builtnewalert,3,50,467547.2291,4081683.981,467535,4081695,116.6356959,36.88065394,50SMF
372152_1,372152,1,waternew,3,50,362913.7067,4325904.473,362925,4325895,115.4154452,39.07140164,50SLJ
372152_2,372152,2,waternew,2,50,363806.9006,4328840.211,363795,4328835,115.4249097,39.09802082,50SLJ
372152_3,372152,3,waternew,3,50,366049.2869,4327316.753,366045,4327305,115.4512215,39.08458728,50SLJ
372152_4,372152,4,waternew,1,50,368104.0718,4332864.44,368115,4332855,115.4740688,39.134897,50SLJ
372152_5,372152,5,waternew,1,50,368367.1156,4332422.502,368355,4332435,115.4769262,39.13114997,50SLJ
372152_6,372152,6,waternew,2,50,367184.5836,4326077.104,367185,4326075,115.4646379,39.07368176,50SLJ
372152_7,372152,7,waternew,1,50,368079.054,4332274.425,368085,4332285,115.4738327,39.12975793,50SLJ
372152_8,372152,8,waternew,4,50,359725.2845,4326501.641,359715,4326495,115.3782283,39.07629617,50SLJ
372152_9,372152,9,waternew,1,50,367679.564,4332139.389,367665,4332135,115.4690044,39.12834302,50SLJ
372152_10,372152,10,waternew,2,50,365087.3093,4326113.533,365085,4326105,115.4403639,39.07362987,50SLJ
372152_11,372152,11,waternew,2,50,366496.1357,4331699.375,366495,4331685,115.4555617,39.12411093,50SLJ
372152_12,372152,12,waternew,1,50,367416.7501,4330906.791,367425,4330905,115.4664691,39.11722677,50SLJ
372152_13,372152,13,waternew,3,50,366849.4898,4328703.453,366855,4328715,115.4603073,39.0974125,50SLJ
372152_14,372152,14,waternew,3,50,368588.5433,4334405.63,368595,4334415,115.4793183,39.14902198,50SLJ
372152_15,372152,15,waternew,3,50,366972.4331,4329620.651,366975,4329615,115.4615183,39.10553796,50SLJ
372152_16,372152,16,waternew,1,50,367778.3179,4333039.05,367785,4333035,115.4702168,39.13646839,50SLJ
372152_17,372152,17,waternew,2,50,361071.8952,4326544.82,361065,4326555,115.3938171,39.07705262,50SLJ
372152_18,372152,18,waternew,3,50,363706.4326,4325123.964,363705,4325115,115.4246149,39.06449769,50SLJ
372152_19,372152,19,waternew,4,50,360344.0411,4330974.634,360345,4330965,115.3845901,39.11666129,50SLJ
372152_20,372152,20,waternew,2,50,365155.0524,4325553.508,365145,4325565,115.4411643,39.06877488,50SLJ
405544_1,405544,1,gen,2,47,518647.9316,4702147.653,518655,4702155,99.22693698,42.4715141,47TNH
405544_2,405544,2,gen,4,47,522218.1861,4700668.244,522225,4700655,99.27030727,42.45791114,47TNH
405544_3,405544,3,gen,4,47,521275.5249,4694784.05,521265,4694775,99.25841395,42.40498341,47TNH
405544_4,405544,4,gen,2,47,517940.5875,4702776.336,517935,4702785,99.218198,42.4772048,47TNH
405544_5,405544,5,gen,2,47,519309.8953,4700662.614,519315,4700655,99.23491527,42.45798913,47TNH
405544_6,405544,6,gen,2,47,519166.6361,4700774.168,519165,4700775,99.23309494,42.45907356,47TNH
405544_7,405544,7,gen,2,47,519805.5532,4700990.006,519795,4700985,99.24076452,42.46094896,47TNH
405544_8,405544,8,gen,2,47,519159.5212,4700730.41,519165,4700745,99.23309394,42.45880339,47TNH
405544_9,405544,9,gen,2,47,518336.693,4701976.367,518325,4701975,99.22291683,42.46990092,47TNH
405544_10,405544,10,gen,2,47,518403.6407,4703034.284,518415,4703025,99.22404536,42.47935493,47TNH
423727_1,423727,1,builtnewalert,1,52,438571.3133,4890358.374,438585,4890345,128.2318649,44.16372943,52TDP
423727_2,423727,2,builtnewalert,1,52,432717.1181,4887868.586,432705,4887855,128.1586481,44.14079559,52TDP
423727_3,423727,3,builtnewalert,2,52,432209.5187,4884217.004,432195,4884225,128.1527397,44.10807001,52TDP
423727_4,423727,4,builtnewalert,2,52,435163.9041,4884037.311,435165,4884045,128.1898699,44.10671875,52TDP
423727_5,423727,5,builtnewalert,3,52,435130.5444,4889849.293,435135,4889835,128.1887818,44.15883997,52TDP
423727_6,423727,6,builtnewalert,3,52,437019.5258,4891878.526,437025,4891875,128.212172,44.17737023,52TDP
423727_7,423727,7,builtnewalert,4,52,430155.8234,4889319.558,430155,4889325,128.1265753,44.15378964,52TDP
423727_8,423727,8,builtnewalert,1,52,435177.61,4884248.827,435165,4884255,128.189844,44.10860926,52TDP
423727_9,423727,9,builtnewalert,2,52,433943.5682,4891447.357,433935,4891455,128.1735722,44.17331616,52TDP
423727_10,423727,10,builtnewalert,2,52,429130.3862,4885680.972,429135,4885695,128.1143101,44.12101338,52TDP
423727_11,423727,11,builtnewalert,1,52,437780.6369,4892138.31,437775,4892145,128.2215217,44.1798652,52TDP
423727_12,423727,12,builtnewalert,3,52,437013.3165,4891771.727,437025,4891785,128.2121827,44.17656002,52TDP
423727_13,423727,13,builtnewalert,3,52,437165.4927,4891963.636,437175,4891965,128.2140375,44.17819337,52TDP
423727_14,423727,14,builtnewalert,4,52,434688.5641,4891495.644,434685,4891485,128.1829495,44.17365371,52TDP
423727_15,423727,15,builtnewalert,2,52,438050.6332,4890690.602,438045,4890705,128.2250691,44.16692469,52TDP
423727_16,423727,16,builtnewalert,2,52,437545.211,4889361.088,437535,4889355,128.218851,44.15472798,52TDP
423727_17,423727,17,builtnewalert,1,52,438117.3545,4892522.09,438105,4892535,128.2256039,44.18340419,52TDP
423727_18,423727,18,builtnewalert,3,52,435061.737,4888716.849,435075,4888725,128.1881685,44.14884202,52TDP
423727_19,423727,19,builtnewalert,1,52,437830.4094,4892165.037,437835,4892175,128.2222688,44.18014038,52TDP
423727_20,423727,20,builtnewalert,3,52,438039.2807,4892475.756,438045,4892475,128.2248604,44.18285895,52TDP
424369_1,424369,1,gen,3,45,356510.1268,4899421.051,356505,4899435,44.23401675,85.20313844,45TUK
424369_2,424369,2,gen,2,45,356059.3202,4895201.373,356055,4895205,44.19586345,85.19866735,45TUK
424369_3,424369,3,gen,2,45,355512.3431,4896472.465,355515,4896465,44.20709507,85.19156619,45TUK
424369_4,424369,4,gen,4,45,352579.9433,4904165.892,352575,4904175,44.27588475,85.15261624,45TUK
424369_5,424369,5,gen,2,45,356132.9348,4895855.721,356145,4895865,44.20182037,85.19961216,45TUK
424369_6,424369,6,gen,2,45,354360.5368,4900364.258,354375,4900365,44.24196284,85.17622107,45TUK
424369_7,424369,7,gen,2,45,352665.4466,4894972.846,352665,4894965,44.19302713,85.15633367,45TUK
424369_8,424369,8,gen,2,45,356391.9815,4900659.596,356385,4900665,44.24506149,85.20129924,45TUK
424369_9,424369,9,gen,2,45,353990.658,4895795.154,353985,4895805,44.2008513,85.17260936,45TUK
424369_10,424369,10,gen,4,45,353388.622,4898850.75,353385,4898865,44.2282665,85.16424861,45TUK
424369_11,424369,11,gen,2,45,352964.4469,4900807.553,352965,4900815,44.24572892,85.15844515,45TUK
